"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","payload_bytes","concurrency","target_messages_per_second","transformer_work_iterations","sink_process_delay_ms","max_retry_attempts","retry_backoff_ms","failure_action","failure_target","failure_after_seconds","producer_retry_attempts","producer_stream_reconnects","producer_recovery_events","producer_avg_recovery_ms","producer_max_recovery_ms","unary_acknowledged_requests","throughput_messages_per_second","throughput_megabytes_per_second","duration_seconds","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms","mean_inter_arrival_ms","p95_inter_arrival_ms","inter_arrival_jitter_ms","messages_received","bytes_received","duplicates","ordering_violations","completion_ratio","lost_messages","duplicate_ratio","estimated_failure_at_unix_nano","time_to_first_post_failure_message_ms","e2e_recovery_ms","sustained_target_recovered","backlog_drain_ms","recovery_window_p95_latency_ms","throughput_debt_messages","post_failure_duplicates","post_failure_duplicate_ratio","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","transformer_cpu_avg_pct","transformer_cpu_peak_pct","transformer_memory_avg_mib","transformer_memory_peak_mib","transformer_samples","sink_cpu_avg_pct","sink_cpu_peak_pct","sink_memory_avg_mib","sink_memory_peak_mib","sink_samples","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples"
"synthetic-clean-nats-p256-c1-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","0","850.5736368528072","0.2076595793097674","23.513543253","6407.384647","9606.541762","9857.447777","9923.237141","1.1687114047702292","3.872367","3.261047934646803","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"29.7","29.7","7","7","6","12.5692307692308","34.4","5.61538461538461","7","13","7.56923076923077","19.8","5.30769230769231","9","13","0.969230769230769","1.2","410.615384615385","412","13","18.3230769230769","37.8","42.1538461538462","86","13","2.27692307692308","2.4","970","970","13"
"synthetic-clean-nats-p256-c1-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","0","1117.6533127841296","0.2728645783164379","17.89463671","4104.82543","8673.479046","8846.498424","8899.995827","0.7567347678383888","0.914192","2.6711496987445225","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"23.7","23.7","7","7","2","7.23333333333333","32.2","4.66666666666667","7","9","3.88888888888889","17.5","3.55555555555556","9","9","0.544444444444445","0.7","402.777777777778","403","9","9.2","40.7","26.2222222222222","83","9","0.822222222222222","0.9","954","954","9"
"synthetic-clean-nats-p256-c4-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","1358.6478116185415","0.331701125883433","14.720518319","5290.116481","5855.659631","5942.878259","5996.859014","0.729363329516473","2.312567","3.813873553494808","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"22.7","22.7","7","7","2","7.23333333333333","19.7","7.33333333333333","10","9","4.5","12.5","4.66666666666667","10","9","0.966666666666667","1","420.333333333333","421","9","11.2666666666667","31.6","29.3333333333333","78","9","2.9","3.1","1013","1013","9"
"synthetic-clean-nats-p256-c4-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","1100.5836237353094","0.26869717376350327","18.172176624","4325.099276","9528.549841","9658.36325","9726.714879","0.76650966093305","2.408267","3.512810169633928","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"25","25","7","7","4","11.2","22.1","6.5","9","10","7.15","14.3","5.5","9","10","0.95","1.1","409","409","10","17.5","34.3","40","75","10","2.15","2.4","970","970","10"
"synthetic-clean-nats-p256-c4-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","2261.6257872541687","0.5521547332163498","8.843195949","2691.451567","3107.683693","3202.953299","3264.767103","0.44066728071403594","0.8811","2.6000664904753643","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.6","0.6","6","6","6","0.3","0.3","2","2","6","0.6","0.6","403","403","6","0.7","0.7","5","5","6","1","1","954","954","6"
"synthetic-clean-nats-p256-c8-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1064.8787464964187","0.2599801627188522","18.781481052","4441.145422","8826.797521","9147.477568","9383.660296","0.7984619603480215","2.96395","3.8684300670895113","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"19.3","19.3","7","7","3","8.83333333333333","25.5","10","14","9","5.13333333333333","15.4","5.66666666666667","13","9","0.9","1.1","421","421","9","14.4666666666667","42.2","32","82","9","2.83333333333333","4.5","1013","1013","9"
"synthetic-clean-nats-p256-c8-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1093.4406996679481","0.26695329581737015","18.290886745","4090.970097","8735.459792","8988.302633","9191.816789","0.7736085189759443","2.506993","3.762716963276355","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"21.6","21.6","7","7","3","8.56666666666667","22.1","9","13","9","4.66666666666667","13","5.33333333333333","12","9","1.16666666666667","1.3","410","410","9","13.2","36.6","29","75","9","3.26666666666667","3.6","970","970","9"
"synthetic-clean-nats-p256-c8-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","2263.652102382425","0.5526494390582092","8.835279934999999","2856.246641","3159.57808","3238.244952","3289.057439","0.43521570908545465","0.934725","2.4245199607485173","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.4","0.4","6","6","7","0","0","2","2","7","0.7","0.7","404","404","7","0.6","0.6","6","6","7","0.9","0.9","954","954","7"
"synthetic-clean-nats-p256-c16-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1476.6853655834766","0.36051888808190347","13.543846554","4085.422402","4774.482161","4894.902454","4997.01444","0.6724560208010382","2.079183","3.7366375929412072","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"17.1","17.1","7","7","2","6.92222222222222","27.3","15.4444444444444","24","9","3.06666666666667","13.8","5.55555555555556","18","9","0.688888888888889","1","421","421","9","10.8","43","31.2222222222222","102","9","1.63333333333333","2.1","1013","1013","9"
"synthetic-clean-nats-p256-c16-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1184.6039166452917","0.28920994058722943","16.883280326","4083.988029","8056.651457","8222.707672","8400.048057","0.6996288476423843","2.093118","4.258830726435127","20000","5120000","0","0","1","0","0",,,,,,,,"0",,"23.3","23.3","7","7","4","8.96666666666667","18.8","14.4444444444444","20","9","4.08888888888889","9.2","7.33333333333333","14","9","1.04444444444444","1.1","408.888888888889","410","9","16.2222222222222","34.5","44.7777777777778","87","9","2.25555555555556","2.3","970","970","9"
"synthetic-clean-nats-p256-c16-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","2049.2827128467507","0.5003131623161012","9.759512377","3204.560658","3486.299554","3522.412281","3594.550654","0.48610050332516713","1.568784","3.039624783188191","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","9","9","7","0","0","2","2","7","0.6","0.6","403","403","7","0.6","0.6","10","10","7","0.8","0.8","954","954","7"
"synthetic-clean-nats-p1024-c1-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","817.0687099057268","0.7979186620173113","24.477745577","5338.843545","12202.46579","12517.652713","12596.635367","1.0855884823241093","3.396341","3.320845687214429","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"31.2","31.2","7","7","6","13.55","27","5.5","7","12","7.55","15.1","5","8","12","0.75","0.8","420.5","421","12","19.35","38.5","57.5","111","12","1.7","1.9","1014","1014","12"
"synthetic-clean-nats-p1024-c1-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","705.2943057485107","0.68876397045753","28.356956574","10279.324351","12597.448388","12889.213362","36747.901462","1.2778221232061577","4.359117","3.401937197538701","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","14.6428571428571","40.7","5.71428571428571","7","14","8.64285714285714","24.2","5.14285714285714","9","14","0.9","1.2","410.428571428571","411","14","20.2857142857143","49","62.4285714285714","146","14","2.11428571428571","2.5","970","970","14"
"synthetic-clean-nats-p1024-c1-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","1050.048372300104","1.0254378635743202","19.046741586","4338.884315","9286.531902","9490.947392","9552.234355","0.8139984411220512","1.025475","2.7033592690377004","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"23.3","23.3","7","7","3","9.82","32.5","4.9","7","10","5.22","17.4","3.8","8","10","0.56","0.7","403","403","10","13.1","43.2","48","139","10","0.86","1","954","954","10"
"synthetic-clean-nats-p1024-c4-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","1014.2739568633018","0.9905019109993182","19.718538433","6818.249407","8249.203115","8683.776973","8788.0489","0.9835128812440629","3.661533","3.8652491750554465","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"24.1","24.1","7","7","4","7.65454545454546","16.6","8.27272727272727","11","11","4.77272727272727","10.5","5.18181818181818","9","11","0.8","0.8","419.545454545455","420","11","14.3090909090909","31","62.7272727272727","132","11","2.02727272727273","2.3","1014","1014","11"
"synthetic-clean-nats-p1024-c4-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","1151.8813932094008","1.1248841730560555","17.362898748","6042.245444","6779.885146","6882.262166","6973.977891","0.8655673094154707","2.621025","4.1995772079534275","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"26.7","26.7","7","7","3","6.94","16.9","8","11","10","4.36","10.9","4.8","9","10","1.18","1.3","411.2","412","10","12.06","29.4","61.8","147","10","3.12","3.6","974","974","10"
"synthetic-clean-nats-p1024-c4-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","2015.60694271752","1.9683661549975782","9.922569513","3023.129028","3434.798833","3516.576048","3591.46607","0.4945067437871928","0.887425","2.9337891966765","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.8","0.8","6","6","7","0.5","0.5","2","2","7","0.7","0.7","404","404","7","0.8","0.8","4","4","7","1","1","954","954","7"
"synthetic-clean-nats-p1024-c8-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1202.4888068602118","1.1743054754494255","16.632171448","6326.053245","7648.695001","7858.48323","7981.886265","0.8251671782589144","2.874666","3.7317294230265596","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"19.7","19.7","7","7","3","8.1","18.3","10.8","15","10","4.74","10.8","6","12","10","1.06","1.1","421","421","10","14.46","34.2","62.6","149","10","2.68","3","1014","1014","10"
"synthetic-clean-nats-p1024-c8-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1316.3752642275408","1.2855227189722078","15.193235959","4823.682073","5635.593972","5713.688121","5875.297677","0.7540792158107952","2.215217","3.7075970909570533","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"21.3","21.3","7","7","3","7.9","17.8","9.2","14","10","4.52","10.4","6","12","10","1.1","1.3","409.4","410","10","13.56","31.5","61.8","147","10","2.94","3.7","974","974","10"
"synthetic-clean-nats-p1024-c8-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1962.0838256960324","1.9160974860312816","10.193244416","3228.273534","3903.122984","3987.792149","4047.482936","0.5064509680984088","1.1998","2.782387107775691","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.3","0.3","8","8","7","0","0","2","2","7","0.5","0.5","402","402","7","0.5","0.5","6","6","7","0.8","0.8","954","954","7"
"synthetic-clean-nats-p1024-c16-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1223.9373306898576","1.195251299501814","16.340705932","4799.201634","6314.362813","6432.737381","6561.47294","0.8135014302215073","2.913624","3.7724023231127584","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"17.7","17.7","8","8","2","6.23","18.9","16","23","10","3.21","10.7","6.5","17","10","0.9","0.9","421","421","10","11.67","36.8","57.3","170","10","2.08","2.2","1007","1007","10"
"synthetic-clean-nats-p1024-c16-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1195.6178168668853","1.1675955242840677","16.727753399","5055.853801","5827.16836","5988.577899","6079.375767","0.8271487197359837","2.725984","3.9228034024855423","20000","20480000","0","0","1","0","0",,,,,,,,"0",,"21.4","21.4","7","7","3","7","17.6","14.3333333333333","21","9","3.1","9.3","7","17","9","1.3","1.6","410.666666666667","411","9","13.7","33.7","60.3333333333333","159","9","2.93333333333333","3.6","974","974","9"
"synthetic-clean-nats-p1024-c16-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1826.397696037953","1.7835915000370635","10.950517537","3614.57324","3871.01571","3905.109296","3981.654727","0.5446131189559499","1.700416","3.6900086757012636","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","3.85714285714286","23.4","8.57142857142857","18","7","1.68571428571429","11.8","4.28571428571429","18","7","0.614285714285714","0.7","402.285714285714","404","7","5.78571428571429","36.9","34","178","7","0.842857142857143","1.1","955.714285714286","960","7"
"synthetic-clean-nats-p4096-c1-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","629.6807353868398","2.459690372604843","31.762127815","8309.219845","11811.864115","14564.882458","14683.085977","1.443966286814337","4.963933","3.813072163483381","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"23.0428571428571","29.5","7","7","7","13.7714285714286","40.8","5.5","7","14","7.91428571428572","23.4","5","8","14","1.1","1.3","420.857142857143","421","14","20.1071428571429","49.6","133.785714285714","305","14","2.69285714285714","2.8","1007","1007","14"
"synthetic-clean-nats-p4096-c1-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","726.3421558743811","2.837274046384301","27.535232312","7609.223707","12099.759348","12316.945682","12382.073395","1.3723439047952373","4.480392","3.3992292836801408","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"27.8428571428571","31.4","7","7","7","15.4857142857143","41.5","5.71428571428571","7","14","9.55714285714286","24.9","5.42857142857143","8","14","1.1","1.3","409.571428571429","410","14","21.7714285714286","48.9","144.857142857143","315","14","2.35714285714286","2.8","974","974","14"
"synthetic-clean-nats-p4096-c1-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","1003.1939813370669","3.9187264895979177","19.936323754","4458.820648","9362.952431","9556.802879","9595.289498","0.8590198316915865","1.000542","3.285454033004897","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"28.5","28.5","7","7","3","9.16","30.3","4.9","7","10","4.83","16.1","3.8","8","10","0.63","0.7","402.7","403","10","12.38","40.8","98.4","321","10","0.76","0.9","960","960","10"
"synthetic-clean-nats-p4096-c4-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","913.2959049757352","3.5675621288114656","21.898707627","8162.687388","11102.279486","11300.510658","34712.755953","0.9530171902595183","2.705909","4.271621430211915","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"27.6","27.6","7","7","5","12.0727272727273","21.8","7.18181818181818","9","11","6.92727272727273","12.7","6.36363636363636","10","11","0.918181818181818","1.1","419.545454545455","420","11","20.3","36.8","174.636363636364","316","11","2.24545454545455","2.7","1007","1007","11"
"synthetic-clean-nats-p4096-c4-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","901.2834021665188","3.520638289712964","22.190578404","6503.209241","8599.063941","9099.209838","9388.735395","1.1039803514675732","3.264434","5.192497461388699","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","11.4916666666667","32.1","9.33333333333333","11","12","6.95833333333333","19.9","6.25","11","12","1","1","408.833333333333","409","12","19.5583333333333","47.6","146.166666666667","486","12","2.85","3","973.5","974","12"
"synthetic-clean-nats-p4096-c4-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","1789.934628581169","6.991932142895191","11.173592421","3338.10316","4091.395869","4213.910487","4277.203942","0.5572180772538591","1.023641","2.7394149822177916","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.8","0.8","6","6","7","0.3","0.3","2","2","7","0.7","0.7","403","403","7","0.7","0.7","4","4","7","1.3","1.3","960","960","7"
"synthetic-clean-nats-p4096-c8-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","821.1444384141331","3.2075954625552074","24.35625094","7779.251822","9849.600567","10200.48643","34102.975133","1.0774899786989438","3.468575","5.147549541457371","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","9.09166666666667","22.8","10.4166666666667","14","12","5.45833333333333","14.1","7.08333333333333","13","12","0.991666666666667","1.1","412.583333333333","413","12","16.0583333333333","37","191.75","511","12","2.675","2.8","980.833333333333","981","12"
"synthetic-clean-nats-p4096-c8-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1631.5709940179943","6.37332419538279","12.25812427","3470.296168","4366.409875","4515.735271","4595.436336","0.6098356396819826","1.428992","3.0120654628435233","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"17.4","17.4","7","7","2","7","25.9","8.5","13","8","3.375","13.5","4.75","13","8","0.85","0.9","405.25","406","8","10.625","39.5","132","498","8","1.95","2.2","962","962","8"
"synthetic-clean-nats-p4096-c8-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1610.1963923055662","6.289829657443618","12.420845118999999","4234.737522","4616.692569","4684.838949","4765.783372","0.6189819902995152","1.605359","3.62136305223513","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"18.2","18.2","7","7","2","6.7","25.6","9.5","14","8","3.425","13.7","5","14","8","0.525","0.6","401.75","402","8","10.35","39.9","132.25","496","8","0.85","1","952","952","8"
"synthetic-clean-nats-p4096-c16-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1007.3055726611724","3.9347873932077047","19.854948233000002","4988.757657","6535.546308","7197.201678","7588.017721","0.9858863322166077","3.062125","5.324213937547507","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"22.6","22.6","8","8","5","7.63636363636364","15.6","19","25","11","3.5","7.7","8.81818181818182","17","11","0.990909090909091","1.1","410.454545454545","411","11","14.7272727272727","30.6","168.181818181818","358","11","2.20909090909091","2.3","975","975","11"
"synthetic-clean-nats-p4096-c16-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1539.8486384977434","6.01503374413181","12.988289563","3728.670451","4213.613154","4355.34094","4465.459028","0.6463871972598603","2.045725","3.8487176328213364","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"18.3","18.3","7","7","2","5.925","19.8","16.25","26","8","2.65","9.7","6","18","8","0.725","0.8","403.25","404","8","9.275","33.8","135.25","511","8","1.075","1.1","957","957","8"
"synthetic-clean-nats-p4096-c16-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1603.0437003563015","6.261889454516803","12.47626624","3806.529214","4162.760299","4301.034985","4396.490884","0.6214167467873406","2.01795","3.41746788393695","20000","81920000","0","0","1","0","0",,,,,,,,"0",,"17.4","17.4","7","7","2","6.05","21.5","10.5","21","8","2.8","10.3","6","18","8","0.675","0.7","398.75","399","8","9.175","34.3","131.5","511","8","0.95","1","946","946","8"
"synthetic-clean-nats-p16384-c1-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","535.7625168738203","8.371289326153443","37.32997246","11321.583888","13367.367067","13528.473781","37204.673472","1.7271823105655204","5.870608","3.9755951978361375","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"24.9","31.1","7","7","10","18.4","31","5.94117647058824","7","17","10.9823529411765","18.5","5.52941176470588","8","17","0.976470588235294","1.4","411.058823529412","412","17","26.8588235294118","42","331.705882352941","511","17","2.34117647058824","3.1","974","974","17"
"synthetic-clean-nats-p16384-c1-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","850.9063004537765","13.295410944590257","23.504350584","5307.95515","10436.73643","10538.080001","10623.284367","1.037747016850844","1.450808","4.3130285153843","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"30.4","30.4","7","7","4","13.4583333333333","31.6","5.25","7","12","7.31666666666667","17","4.08333333333333","7","12","0.683333333333333","0.8","402.583333333333","403","12","18.9333333333333","44.6","215.25","511","12","0.941666666666667","1","954","954","12"
"synthetic-clean-nats-p16384-c1-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","835.9963696730575","13.062443276141524","23.923548864","5930.805838","11127.603167","11325.138157","11397.020229","1.0324841359567962","1.273158","4.1672195267347005","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"28.7","28.7","7","7","5","13.2083333333333","31","4.66666666666667","7","12","7.09166666666667","16.6","4.08333333333333","7","12","0.741666666666667","0.8","397.416666666667","398","12","18.9666666666667","45.1","214.666666666667","511","12","0.883333333333333","1","944","944","12"
"synthetic-clean-nats-p16384-c4-rep1","nats-jetstream","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","646.434347514782","10.100536679918468","30.938950068","9230.103582","11455.880738","11550.74464","11625.147261","1.4068578860943033","4.523841","5.5665924705248315","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"23","27.2","7","7","8","13.8571428571429","31","8.85714285714286","11","14","8.2","17.5","6.14285714285714","10","14","0.957142857142857","1.1","411","411","14","23.8","42.1","294.142857142857","511","14","2.5","3.6","973.428571428571","974","14"
"synthetic-clean-nats-p16384-c4-rep2","nats-jetstream","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","366.25275456920383","5.72269929014381","54.607097832","4638.395745","45346.876013","45495.48155","45541.223958","1.548857997887251","1.142625","141.5629749387625","20000","327680000","11713","0","1","0","0.58565",,,,,,,,"0",,"9.55555555555556","24.1","7","7","18","10.228","22.9","8.48","11","25","6.604","13.3","8.36","12","25","0.628","0.7","403.88","405","25","6.55","14.2","314","510","18","1.096","1.3","954","954","25"
"synthetic-clean-nats-p16384-c4-rep3","nats-jetstream","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","376.65914045449995","5.885299069601562","53.098406097","4691.587908","44487.19751","44789.5813","44927.065543","1.5012546646378087","1.0659","136.7294679564178","20000","327680000","11710","0","1","0","0.5855",,,,,,,,"0",,"10.4111111111111","26.3","6.61111111111111","7","18","11.5166666666667","22.7","9.45833333333333","11","24","7.32916666666667","12.8","8.625","12","24","0.6","0.7","398.75","399","24","0.38","0.5","207.6","510","10","0.85","1","943","943","24"
"synthetic-clean-nats-p16384-c8","nats-jetstream","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","0","1189.4345500365646","18.58491484432132","16.814712503","4606.934725","6080.96255","6305.35","6445.102896","0.8368076754337684","4.053042","2.730065159348217","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"35.7","35.7","7","7","3","9.86666666666667","28.6","9","13","9","5.5","16.5","5.33333333333333","12","9","0.933333333333333","1","318.333333333333","319","9","19.3666666666667","56.7","347.666666666667","1023","9","1.93333333333333","2.6","717","717","9"
"synthetic-clean-nats-p16384-c16","nats-jetstream","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","0","1143.0360143422715","17.859937724097993","17.497261459","3299.015432","7696.680932","7884.230796","8059.85847","0.7307688673933633","3.807834","2.614459668017591","20000","327680000","0","0","1","0","0",,,,,,,,"0",,"29","29","7","7","2","8.7","32.4","10.75","19","8","4.575","18.3","5.75","17","8","0.775","1.3","316","316","8","17.525","66.8","378","1479","8","1.275","1.8","709.25","710","8"
"synthetic-clean-rmqs-p256-c1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","0","20907.790155635583","5.1044409559657185","0.956581248","482.198191","531.207773","542.862272","544.723931","0.044638782739123854","0.000733","1.7695708322449346","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.4","0.4","3","3","3","0.3","0.3","2","2","3","7.5","7.5","1939","1939","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p256-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","0","31632.032911991493","7.722664285154173","0.63227046","164.84334","261.767822","263.460998","264.162889","0.029622367868385534","0.000642","1.0181024726227177","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","3","3","3","0","0","2","2","3","0.4","0.4","201","201","3","0.1","0.1","18","18","3",,,,,"0"
"synthetic-clean-rmqs-p256-c4","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","25811.83905995182","6.30171852049605","0.774838242","345.944218","481.788899","507.525232","513.989015","0.03145824476222668","0.000733","1.0283261496721265","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","5","5","3","0","0","1","1","3","6.6","6.6","1958","1958","3",,,,,"0",,,,,"0"
"synthetic-clean-rmqs-p256-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","27632.56225391416","6.746231019022011","0.723783767","345.132054","488.304937","494.815011","495.667145","0.033331455372756676","0.000642","1.2748796108087799","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.5","0.5","6","6","3","0.3","0.3","2","2","3","5.8","5.8","223","223","3","0.1","0.1","18","18","3",,,,,"0"
