"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","expected_messages_min","expected_messages_max","payload_bytes","payload_bytes_min","payload_bytes_max","concurrency","concurrency_min","concurrency_max","target_messages_per_second","target_messages_per_second_min","target_messages_per_second_max","transformer_work_iterations","transformer_work_iterations_min","transformer_work_iterations_max","sink_process_delay_ms","sink_process_delay_ms_min","sink_process_delay_ms_max","max_retry_attempts","max_retry_attempts_min","max_retry_attempts_max","retry_backoff_ms","retry_backoff_ms_min","retry_backoff_ms_max","failure_action","failure_target","failure_after_seconds","failure_after_seconds_min","failure_after_seconds_max","producer_retry_attempts","producer_retry_attempts_min","producer_retry_attempts_max","producer_stream_reconnects","producer_stream_reconnects_min","producer_stream_reconnects_max","producer_recovery_events","producer_recovery_events_min","producer_recovery_events_max","producer_avg_recovery_ms","producer_avg_recovery_ms_min","producer_avg_recovery_ms_max","producer_max_recovery_ms","producer_max_recovery_ms_min","producer_max_recovery_ms_max","unary_acknowledged_requests","unary_acknowledged_requests_min","unary_acknowledged_requests_max","throughput_messages_per_second","throughput_messages_per_second_min","throughput_messages_per_second_max","throughput_megabytes_per_second","throughput_megabytes_per_second_min","throughput_megabytes_per_second_max","duration_seconds","duration_seconds_min","duration_seconds_max","p50_latency_ms","p50_latency_ms_min","p50_latency_ms_max","p95_latency_ms","p95_latency_ms_min","p95_latency_ms_max","p99_latency_ms","p99_latency_ms_min","p99_latency_ms_max","max_latency_ms","max_latency_ms_min","max_latency_ms_max","mean_inter_arrival_ms","mean_inter_arrival_ms_min","mean_inter_arrival_ms_max","p95_inter_arrival_ms","p95_inter_arrival_ms_min","p95_inter_arrival_ms_max","inter_arrival_jitter_ms","inter_arrival_jitter_ms_min","inter_arrival_jitter_ms_max","messages_received","messages_received_min","messages_received_max","bytes_received","bytes_received_min","bytes_received_max","duplicates","duplicates_min","duplicates_max","ordering_violations","ordering_violations_min","ordering_violations_max","completion_ratio","completion_ratio_min","completion_ratio_max","lost_messages","lost_messages_min","lost_messages_max","duplicate_ratio","duplicate_ratio_min","duplicate_ratio_max","estimated_failure_at_unix_nano","pre_failure_throughput_msg_s","recovery_window_throughput_msg_s","post_recovery_throughput_msg_s","time_to_first_post_failure_message_ms","time_to_sustained_target_ms","sustained_target_within_run","throughput_debt_recovery_window_msg","recovery_window_p95_latency_ms","post_failure_duplicates","post_failure_duplicates_min","post_failure_duplicates_max","post_failure_duplicate_ratio","post_failure_ordering_violations","post_failure_ordering_violations_min","post_failure_ordering_violations_max","backlog_drain_ms","run_completed_within_deadline","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","producer_samples_min","producer_samples_max","transformer_cpu_avg_pct","transformer_cpu_avg_pct_min","transformer_cpu_avg_pct_max","transformer_cpu_peak_pct","transformer_cpu_peak_pct_min","transformer_cpu_peak_pct_max","transformer_memory_avg_mib","transformer_memory_avg_mib_min","transformer_memory_avg_mib_max","transformer_memory_peak_mib","transformer_memory_peak_mib_min","transformer_memory_peak_mib_max","transformer_samples","transformer_samples_min","transformer_samples_max","sink_cpu_avg_pct","sink_cpu_avg_pct_min","sink_cpu_avg_pct_max","sink_cpu_peak_pct","sink_cpu_peak_pct_min","sink_cpu_peak_pct_max","sink_memory_avg_mib","sink_memory_avg_mib_min","sink_memory_avg_mib_max","sink_memory_peak_mib","sink_memory_peak_mib_min","sink_memory_peak_mib_max","sink_samples","sink_samples_min","sink_samples_max","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","rabbitmq_samples_min","rabbitmq_samples_max","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","nats_samples_min","nats_samples_max","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples","kafka_samples_min","kafka_samples_max","resource_stats_valid","missing_resource_roles","resource_stats_missing_roles","repeat_count"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p1024-c4","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19719.9396260639","15568.7461913349","21132.9467870815","19.257753541078","15.2038537024755","20.6376433467593","1.014201888","0.94638955","1.284624963","328.709931","293.627501","519.78242","565.433386","477.072839","734.847574","599.109664","551.837392","815.573339","609.800848","575.588992","828.589319","0.0464134806740321","0.0445044835241767","0.0613500411020547","0.006642","0.005746","0.00868","0.703640698777014","0.694894575026568","0.8117068414469","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.8","0.4","0.9","0.8","0.4","0.9","5","4","5","5","4","5","6","4","6","0.4","0","0.5","0.4","0","0.5","2","2","2","2","2","2","6","4","6","","","","","0","0","0","0.7","0.7","5","5","6","4","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p1024-c8","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20839.7292198953","14764.9824957884","21910.5017331694","20.351298066304","14.4189282185434","21.3969743487983","0.959705368","0.912804291","1.354556296","359.964767","318.831125","525.32811","587.891964","508.32805","790.273698","615.751643","541.518837","828.959885","627.528405","601.182468","843.687963","0.0441061194059649","0.0422323633181613","0.0647565390269538","0.006568","0.005915","0.009269","0.689995560822781","0.638721611150043","0.831754440766241","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.2","0.8","1.5","1.2","0.8","1.5","6","5","6","6","5","6","5","5","5","0.5","0","0.5","0.5","0","0.5","2","2","2","2","2","2","5","5","5","","","","","0","0","0","1.5","1.5","8","8","5","5","5","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p16384-c1","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5550.49334373668","3934.36915690423","5812.88002854863","86.7264584958856","61.4745180766286","90.8262504460724","3.603283305","3.440635262","5.083407073","948.967187","878.838238","1483.486493","1633.2936","1478.858846","2934.782771","1692.817651","1520.277297","3060.100124","1695.82508","1553.952095","3117.201752","0.176747964798242","0.170669376868834","0.252511933346667","0.092457","0.07782","0.132041","1.59508652978846","1.33549947110347","2.61598863287538","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.6","0.2","0.6","0.6","0.2","0.6","3","3","3","3","3","3","7","7","8","0.5","0","0.5","0.5","0","0.5","2","2","2","2","2","2","7","7","8","","","","","0","0","0","1.1","1.1","9","9","7","7","8","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p16384-c16","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5253.22473797112","2998.98816478531","6384.11795091524","82.0816365307987","46.8591900747705","99.7518429830506","3.8071853","3.132774199","6.668915948","2074.510628","1315.511525","4013.489973","2643.72596","2043.671266","5322.37976","2825.211156","2260.335176","5754.698326","2965.231552","2404.958326","5857.063732","0.178831244962246","0.151649655382773","0.324924400170007","0.046455","0.04159","0.108731","2.5982734028776","2.10409916858288","4.28573910122312","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.5","1","2.1","1.5","1","2.1","8","7","9","8","7","9","8","7","10","0.5","0","0.6","0.5","0","0.6","3","3","3","3","3","3","8","7","10","","","","","0","0","0","2.3","2.3","14","14","8","7","10","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p16384-c4","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6262.94279011006","2963.98879992573","6879.97661495949","97.8584810954697","46.3123249988395","107.499634608742","3.193386986","2.906986625","6.747663824","1063.077647","943.880087","3124.962044","1829.894549","1531.854353","4377.732188","1897.678387","1702.096626","4562.419076","1938.147636","1753.164402","4569.517732","0.15423406280314","0.142632161408071","0.328759272413629","0.051005","0.042659","0.080918","1.82461132216634","1.64262272219651","4.54709919785419","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.4","0.3","0.9","0.4","0.3","0.9","5","4","5","5","4","5","7","7","9","0.4","0","0.6","0.4","0","0.6","3","3","3","3","3","3","7","7","9","","","","","0","0","0","0.8","0.8","7","7","7","7","9","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p16384-c8","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5736.97051033339","3970.1586416218","7662.31832145209","89.6401642239591","62.0337287753406","119.723723772689","3.486160503","2.61017608","5.037582073","1287.835839","1034.762394","1413.727653","2020.972578","1584.336063","3617.234521","2082.607059","1703.276147","3730.40856","2108.920228","1775.684777","3746.427414","0.1716993961198","0.128698609330463","0.246207302115104","0.046695","0.038392","0.078403","2.55418346215913","1.64550136964436","3.50724250491175","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.2","1","1.3","1.2","1","1.3","6","6","6","6","6","6","7","7","8","0.4","0","0.5","0.4","0","0.5","2","2","3","2","2","3","7","7","8","","","","","0","0","0","1.6","1.6","9","9","7","7","8","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p256-c1","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19047.52112522","11414.5568704596","20767.9215842159","4.65027371221191","2.78675704845206","5.07029335552145","1.050005398","0.963023667","1.752148614","327.68341","282.739698","640.827727","574.915988","486.775329","934.800384","581.982914","494.732381","971.555108","584.83113","517.288463","995.828043","0.0492634667233331","0.0463836387319376","0.0849749853992667","0.007392","0.006488","0.00896","0.628964500290222","0.547305885301286","0.770682261228302","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.6","0.6","0.8","0.6","0.6","0.8","4","3","4","4","3","4","6","5","6","0.4","0","0.5","0.4","0","0.5","3","2","3","3","2","3","6","5","6","","","","","0","0","0","0.4","0.4","4","4","6","5","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p256-c16","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23491.4875218063","20892.1359037953","25582.2161274696","5.7352264457535","5.10061911713753","6.2456582342455","0.851372225","0.781793098","0.957298004","367.054039","296.062793","387.629142","547.27198","468.247638","566.474941","594.185947","515.94522","647.2309","639.506086","601.522776","683.458929","0.0384481463573159","0.0349732491124603","0.043306936496822","0.005911","0.005367","0.006874","0.593563070855516","0.578010939737851","0.708036048652205","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.8","1.49411764705882","2","1.8","1.7","2","7","7","8","7","7","8","5","4","17","0.4","0","0.6","0.4","0","0.6","2","2","3","2","2","3","5","4","17","","","","","0","0","0","1.4","1.4","12","12","5","4","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p256-c4","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21824.0980057737","18103.4229544795","24257.8001298959","5.32814892719085","4.41978099474598","5.92231448483787","0.916418172","0.824477071","1.10476345","327.801177","258.650225","496.4182","531.70231","416.407616","655.026228","561.231469","439.434282","696.643028","583.449242","459.682256","722.141919","0.0413598798439956","0.038643017700883","0.0520511270063481","0.005424","0.00469","0.006454","0.688609589763201","0.544714380355498","0.78856310043064","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.8","0.3","0.9","0.8","0.3","0.9","4","4","5","4","4","5","5","4","5","0","0","0.5","0","0","0.5","2","2","2","2","2","2","5","4","5","","","","","0","0","0","1","1","5","5","5","4","5","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p256-c8","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23310.8951320675","19410.8274066958","24949.5396184954","5.69113650685241","4.73897153483783","6.09119619592174","0.857967911","0.801617998","1.030352781","331.155437","300.047563","398.550578","510.478771","474.608739","619.010508","582.808982","502.688208","708.416146","595.009559","509.307052","751.007582","0.0387187003850205","0.036866141357072","0.0423193510675537","0.00528","0.004804","0.0056","0.637819647318157","0.582626358934034","0.702102836466614","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.2","0.6","1.3","1.2","0.6","1.3","6","6","6","6","6","6","5","4","6","0.5","0","0.5","0.5","0","0.5","2","2","2","2","2","2","5","4","6","","","","","0","0","0","1.4","1.4","8","8","5","4","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p4096-c1","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10108.9685498783","9618.67467843401","11417.9014323055","39.488158397962","37.5729479626329","44.6011774699434","1.978441213","1.75163537","2.079288537","494.873455","467.2074","693.93859","961.786311","849.906648","1213.028289","1010.810007","893.081169","1233.378628","1025.818075","904.54095","1240.927079","0.0956075154757696","0.0851239769488512","0.102162897794882","0.022822","0.018207","0.032751","0.982130249691533","0.840160976502182","1.17569060646571","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.7","0.2","0.7","0.7","0.2","0.7","3","3","3","3","3","3","6","6","7","0","0","0.5","0","0","0.5","2","2","2","2","2","2","6","6","7","","","","","0","0","0","0.4","0.4","9","9","6","6","7","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p4096-c16","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14780.6437620115","11269.5798673748","15765.9839115891","57.7368896953576","44.0217963569326","61.5858746546449","1.353121036","1.268553876","1.774689051","589.983298","510.119148","800.074087","829.441341","707.908194","1188.435995","945.103405","815.724162","1437.907487","1136.812791","900.158203","1597.012537","0.0629630470523544","0.0606997008350454","0.0840718717435797","0.011286","0.009644","0.013918","1.16727839469126","0.94302366688962","1.34319174928807","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.7","1.1","1.9","1.7","1.1","1.9","8","7","8","8","7","8","6","5","6","0.5","0.4","0.6","0.5","0.4","0.6","2","2","3","2","2","3","6","5","6","","","","","0","0","0","2.3","2.3","12","12","6","5","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p4096-c4","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14148.4696631081","10491.5847675287","14747.3319632108","55.2674596215162","40.9827529981589","57.6067654812923","1.413580442","1.356177514","1.906289702","513.320383","466.86737","796.320563","798.892384","709.840331","1110.20136","845.630313","779.188802","1182.745492","886.055867","809.684979","1258.242924","0.0663432869143458","0.0646611230561552","0.0875150934046726","0.012238","0.01068","0.016204","0.903489088142216","0.850614913652537","1.13213369133426","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.5","0.3","1.2","0.5","0.3","1.2","5","5","5","5","5","5","6","6","6","0.5","0","0.5","0.5","0","0.5","2","2","2","2","2","2","6","6","6","","","","","0","0","0","0.5","0.5","5","5","6","6","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p4096-c8","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14507.5758241787","11639.2561379569","14772.4723460186","56.6702180631981","45.4658442888942","57.704970101635","1.378590072","1.353869517","1.718322869","556.230936","470.403078","690.518782","767.877943","724.827768","1005.607364","836.833414","772.150904","1112.958305","870.57137","779.408919","1169.755088","0.0661977349367459","0.0612205558777936","0.0827219583479154","0.010924","0.009401","0.012768","1.01145304743246","0.917167919775135","1.15841842226489","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.3","1.2","1.4","1.3","1.2","1.4","6","6","6","6","6","6","6","6","6","0.5","0","0.5","0.5","0","0.5","2","2","3","2","2","3","6","6","6","","","","","0","0","0","1.6","1.6","8","8","6","6","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-rmqs-p1024-c1","rabbitmq-streams","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15752.1817866551","12211.4115274382","16279.8034300344","15.3829900260304","11.9252065697638","15.898245537143","1.269665388","1.228516062","1.6378123","238.074603","229.02254","263.836933","408.187806","373.770496","445.732774","418.947437","382.220886","449.284513","419.762451","384.646114","451.658667","0.0598378449422462","0.0550853642182074","0.0793855365768461","0.007689","0.004771","0.018168","1.21628611549562","0.935170284482749","1.71522574961003","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.5","0.1","0.5","0.5","0.1","0.5","3","3","3","3","3","3","6","5","6","0.4","0","0.5","0.4","0","0.5","2","2","2","2","2","2","6","5","6","18.4","18.4","135","135","6","5","6","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-rmqs-p1024-c16","rabbitmq-streams","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18180.5565834135","14766.0255148873","19115.6634179973","17.7544497884898","14.4199467918822","18.6676400566379","1.100076332","1.046262406","1.354460615","271.742129","251.239998","282.700459","427.475824","395.042122","500.28013","544.825084","470.288947","680.895174","591.205379","499.112155","730.460835","0.0435178199410085","0.0419989226461212","0.0562735196259811","0.003075","0.002636","0.005506","0.703753497072426","0.646738245010113","0.755518360853761","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.4","0.6","1.8","1.4","0.6","1.8","12","12","12","12","12","12","6","5","6","0.416666666666667","0.4","0.6","0.5","0.4","0.6","2","2","3","2","2","3","6","5","6","21.7","21.7","136","136","6","5","6","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-rmqs-p1024-c4","rabbitmq-streams","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17438.6914898767","15085.348970973","21047.4955469287","17.0299721580827","14.7317861044658","20.5541948700476","1.14687504","0.95023182","1.325789681","270.893877","227.215849","357.355086","462.208559","356.76992","575.403075","509.26135","372.598981","593.656953","522.607562","377.951562","598.672505","0.0528471749587552","0.0445105159757901","0.0618813682684255","0.003937","0.002757","0.004474","0.877209472567369","0.789611195354943","1.13613220356569","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.1","0.1","0.85","0.1","0.1","1","6","6","6","6","6","6","6","5","6","0","0","0.583333333333333","0","0","0.7","3","2","3","3","2","3","6","5","6","18.3666666666667","21.6","129","129","6","5","6","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-rmqs-p1024-c8","rabbitmq-streams","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18906.9852539563","14313.0594368865","20380.9817322835","18.4638527870667","13.9775971063345","19.9033024729331","1.057810102","0.981306998","1.397325295","254.366723","249.758309","290.237241","478.273247","461.949921","561.364617","504.579345","502.255703","612.074106","529.740159","516.420487","643.565279","0.0457948302415244","0.0433327777888761","0.0605763267663391","0.00301","0.002663","0.004533","0.796974186242139","0.693111909101492","1.23296904526703","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.9","0.1","1","0.9","0.1","1","8","8","8","8","8","8","6","5","6","0.4","0","0.6","0.4","0","0.6","2","2","3","2","2","3","6","5","6","19.6","19.6","131","131","6","5","6","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-rmqs-p16384-c1","rabbitmq-streams","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2914.25124562107","1813.05955392407","3504.53604199326","45.5351757128292","28.3290555300636","54.7583756561447","6.862826268","5.706889517","11.031077251","872.272401","734.677418","1576.275155","2099.128067","1459.481658","2748.969162","2135.304497","1475.917571","2904.603113","2162.298361","1499.093552","2948.591445","0.318646686534298","0.267306689934489","0.55635143597176","0.240949","0.167596","0.37458","2.78305438151876","2.26423751465455","4.2344985363192","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","27","27","11","11","0","0","3","0.1","0.1","0.455555555555555","0.1","0.1","0.7","3","3","3","3","3","3","10","9","13","1.02222222222222","0","1.5","2.7","0","5.2","2.77777777777778","2","4.27272727272727","7","2","9","10","9","13","14.3","22.6","136","136","10","9","13","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-rmqs-p16384-c16","rabbitmq-streams","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4394.51245101388","2809.04286810432","4718.83359812608","68.6642570470918","43.89129481413","73.73177497072","4.55113058","4.238335509","7.119862864","1956.571668","1721.692515","2329.066629","2159.437501","1923.453718","2922.16412","2215.229087","1989.782236","3078.560389","2304.163378","2050.00333","3485.787092","0.215254931246514","0.200696036551812","0.337151430621576","0.009055","0.008388","0.041344","2.9810054320318","2.85109656249161","4.8217606281241","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.3","0.8","3.81111111111111","1.4","1.2","11.9","12","12","109.555555555556","12","12","451","8","8","10","0.54","0.5","3.06666666666667","0.6","0.5","12.4","3","2","10.5","3","2","33","8","8","10","16","16","138","138","8","8","10","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-rmqs-p16384-c4","rabbitmq-streams","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4644.41654884014","3304.3089116719","4777.9631079856","72.5690085756272","51.6298267448734","74.655673562275","4.30624596","4.185884141","6.05270286","1209.952549","1012.989022","1439.050737","1570.534498","1304.797765","2134.545634","1598.537905","1336.279844","2243.95763","1637.768794","1349.675146","2296.837495","0.211010363818199","0.202751604530205","0.295270665483292","0.057758","0.046411","0.162978","2.20504092783683","2.0856138299118","2.53292874074202","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.1","0.1","0.8","0.1","0.1","0.8","6","6","6","6","6","6","8","8","10","0","0","0.6","0","0","0.6","2","2","3","2","2","3","8","8","10","19.8","19.8","128","128","8","8","10","","","","","0","0","0","","","","","0","0","0","True","","","5"
