"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","payload_bytes","concurrency","target_messages_per_second","transformer_work_iterations","sink_process_delay_ms","max_retry_attempts","retry_backoff_ms","failure_action","failure_target","failure_after_seconds","producer_retry_attempts","producer_stream_reconnects","producer_recovery_events","producer_avg_recovery_ms","producer_max_recovery_ms","unary_acknowledged_requests","throughput_messages_per_second","throughput_megabytes_per_second","duration_seconds","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms","mean_inter_arrival_ms","p95_inter_arrival_ms","inter_arrival_jitter_ms","messages_received","bytes_received","duplicates","ordering_violations","completion_ratio","lost_messages","duplicate_ratio","estimated_failure_at_unix_nano","time_to_first_post_failure_message_ms","e2e_recovery_ms","sustained_target_recovered","backlog_drain_ms","recovery_window_p95_latency_ms","throughput_debt_messages","post_failure_duplicates","post_failure_duplicate_ratio","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","transformer_cpu_avg_pct","transformer_cpu_peak_pct","transformer_memory_avg_mib","transformer_memory_peak_mib","transformer_samples","sink_cpu_avg_pct","sink_cpu_peak_pct","sink_memory_avg_mib","sink_memory_peak_mib","sink_samples","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples","resource_stats_valid","missing_resource_roles","resource_stats_missing_roles"
"single3-final-20260504-synthetic-clean-kafka-p256-c16","kafka","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","16016.574322693648","3.910296465501379","1.248706471","512.001289","877.701214","892.796396","894.337626","0.01823099564978433","0.005008","1.272925715186453","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","11.3","11.3","10","10","5","0.5","0.5","2","2","5",,,,,"0",,,,,"0","38.2","38.2","410","410","5","True","",""
"single3-final-20260504-synthetic-clean-kafka-p1024-c1","kafka","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","18494.60102647699","18.061133814918936","1.081396672","80.996912","105.859986","127.67965","159.556713","0.047181049052452746","0.004806","1.1713575108192573","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","4","4","5","5","5","0.7","0.7","2","2","5",,,,,"0",,,,,"0","54.7","54.7","409","409","5","True","",""
"single3-final-20260504-synthetic-clean-kafka-p1024-c4","kafka","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","14640.971530303634","14.297823760062142","1.366029567","303.714084","610.133538","648.847272","718.798005","0.05631091829591566","0.00501","1.8298436055901024","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","6.9","6.9","7","7","5","0.5","0.5","2","2","5",,,,,"0",,,,,"0","65.6","65.6","409","409","5","True","",""
"single3-final-20260504-synthetic-clean-kafka-p1024-c8","kafka","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","12206.607542738304","11.920515178455375","1.638456871","474.970451","883.238491","902.882147","968.09059","0.05944134796739816","0.006014","2.4226060568285903","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","9.8","9.8","9","9","6","0.9","0.9","2","2","6",,,,,"0",,,,,"0","68.8","68.8","408","408","6","True","",""
"single3-final-20260504-synthetic-clean-kafka-p1024-c16","kafka","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","21152.2993207727","20.65654230544209","0.945523685","455.458366","676.889193","703.404601","726.365701","0.014779538576929395","0.005107","0.7870282321862583","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","9.9","9.9","12","12","5","0.4","0.4","2","2","5",,,,,"0",,,,,"0","10.1","10.1","412","412","5","True","",""
"single3-final-20260504-synthetic-clean-kafka-p4096-c1","kafka","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","9410.393914835779","36.75935122982726","2.125309544","44.695441","94.716333","110.927802","214.827775","0.10017516465824042","0.017743","2.059821736682997","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","3.7","3.7","5","5","6","0","0","2","2","6",,,,,"0",,,,,"0","80.8","80.8","459","459","6","True","",""
"single3-final-20260504-synthetic-clean-kafka-p4096-c4","kafka","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","11461.629958981011","44.771992027269576","1.7449525129999999","321.651236","885.950505","999.824591","1009.07644","0.07626990969548408","0.013217","1.7798385134921964","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","6.8","6.8","7","7","6","0.4","0.4","2","2","6",,,,,"0",,,,,"0","78.6","78.6","413","413","6","True","",""
"single3-final-20260504-synthetic-clean-kafka-p4096-c8","kafka","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","9953.863003875613","38.88227735888911","2.009270169","551.354915","905.531641","1007.6926","1016.005175","0.07408624191209369","0.013535","2.036554981456027","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","7.8","7.8","9","9","7","0","0","2","2","7",,,,,"0",,,,,"0","23.5","23.5","410","410","7","True","",""
"single3-final-20260504-synthetic-clean-kafka-p4096-c16","kafka","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","12217.438316598955","47.72436842421467","1.637004377","826.385182","1211.89622","1308.625621","1366.542201","0.02423017365868341","0.007013","0.80136116576832","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","9.4","9.4","11","11","6","0.4","0.4","3","3","6",,,,,"0",,,,,"0","30.9","30.9","426","426","6","True","",""
"single3-final-20260504-synthetic-clean-kafka-p16384-c1","kafka","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","3703.99520332473","57.87492505194891","5.399575027","34.333499","100.31246","138.770138","203.461794","0.26413310065503115","0.166256","2.4080397665258015","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","3.1","3.1","5","5","9","0.5","0.5","2","2","9",,,,,"0",,,,,"0","23.8","23.8","412","412","9","True","",""
"single3-final-20260504-synthetic-clean-kafka-p16384-c4","kafka","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","3634.558202617924","56.78997191590506","5.502732075","392.907716","2282.150845","2324.859648","2391.267127","0.2626238275931045","0.169063","3.304201105044468","20000","327680000","6","0","1","0","0.0003",,,,,,,,"0",,,,,,"0","5.2","5.2","7","7","9","0.5","0.5","3","3","9",,,,,"0",,,,,"0","50.5","50.5","412","412","9","True","",""
"single3-final-20260504-synthetic-clean-kafka-p16384-c8","kafka","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","0","3576.1908423643195","55.87798191194249","5.592542703","991.618032","1977.011781","2186.654257","2290.831982","0.2505005973298633","0.203879","2.521345786421852","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","8.7","8.7","8","8","9","0.5","0.5","2","2","9",,,,,"0",,,,,"0","70.9","70.9","407","407","9","True","",""
"single3-final-20260504-synthetic-clean-kafka-p16384-c16","kafka","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","0","4310.476356569929","67.35119307140513","4.639858416","1052.963574","2100.020803","2489.383193","2703.402033","0.16008745197259644","0.110264","2.092422515168804","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","9.9","9.9","12","12","8","0.5","0.5","3","3","8",,,,,"0",,,,,"0","39","39","412","412","8","True","",""
"single3-final-20260504-synthetic-clean-nats-p256-c1","nats-jetstream","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","0","8026.611962266733","1.9596220611002766","2.491711334","815.732764","1033.677229","1048.934053","1061.554785","0.1203134255212925","0.0069","1.4262012090141079","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2.3","2.3","5","5","6","0.6","0.6","2","2","6",,,,,"0","2.1","2.1","4","4","6",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p256-c4","nats-jetstream","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","14477.008586009051","3.534425924318616","1.381500873","540.602004","729.487272","762.124944","788.985271","0.062284683134153904","0.004595","0.8015718588710404","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","5.9","5.9","8","8","5","0","0","2","2","5",,,,,"0","5.6","5.6","8","8","5",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p256-c8","nats-jetstream","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","25078.481477683115","6.122676142012479","0.797496452","289.039993","420.600456","459.6782","488.32726","0.035480931646583926","0.0038","0.601098759969772","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","8.3","8.3","10","10","5","0","0","2","2","5",,,,,"0","8.2","8.2","10","10","5",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p256-c16","nats-jetstream","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","24141.41457400878","5.8939000424826125","0.828451868","359.620078","500.280041","539.116697","616.937189","0.03914726606330413","0.004402","0.7847183396904687","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","12.1","12.1","17","17","4","0.5","0.5","3","3","4",,,,,"0","10.7","10.7","14","14","4",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p1024-c1","nats-jetstream","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","14464.33770854309","14.12532979349911","1.382711079","475.367645","690.391436","746.2508","750.307029","0.06602481449073115","0.006403","0.8103842392968664","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2.1","2.1","5","5","5","0","0","2","2","5",,,,,"0","2.4","2.4","7","7","5",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p1024-c4","nats-jetstream","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","17278.12753420996","16.873171420126916","1.157532838","470.272506","646.919833","663.830304","676.322244","0.05518350272514152","0.005003","0.7883730745062828","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","6.4","6.4","8","8","5","0.5","0.5","2","2","5",,,,,"0","6","6","8","8","5",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p1024-c8","nats-jetstream","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","21913.24512508581","21.39965344246661","0.912690014","342.282845","499.70049","561.093997","582.8782","0.04008683664183668","0.004302","0.5909995014997552","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","7","7","10","10","5","0","0","3","3","5",,,,,"0","8.4","8.4","12","12","5",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p1024-c16","nats-jetstream","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","21829.44196825565","21.31781442212466","0.916193828","470.521085","589.07951","637.914119","663.394859","0.035031621581084485","0.005401","0.8529080778620309","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","14","14","15","15","5","0.6","0.6","2","2","5",,,,,"0","12.2","12.2","12","12","5",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p4096-c1","nats-jetstream","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","11238.251801284981","43.89942109876946","1.7796362239999999","514.784771","793.376601","803.337572","807.013918","0.08741850707535621","0.012109","0.9624818477925612","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2.1","2.1","6","6","6","0.5","0.5","3","3","6",,,,,"0","2.3","2.3","9","9","6",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p4096-c4","nats-jetstream","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","13987.141506118864","54.63727150827681","1.429884726","493.534903","705.099052","740.364091","787.810577","0.06591680504025091","0.008003","0.9886686036250811","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","5.5","5.5","7","7","6","0","0","2","2","6",,,,,"0","6.5","6.5","8","8","6",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p4096-c8","nats-jetstream","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","9205.6074490402","35.959404097813284","2.172588839","702.816591","1536.37291","1727.046329","1833.839547","0.10204250753643986","0.010708","4.558010266075666","20000","81920000","37","0","1","0","0.00185",,,,,,,,"0",,,,,,"0","5.9","5.9","10","10","6","0.5","0.5","2","2","6",,,,,"0","6.6","6.6","9","9","6",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p4096-c16","nats-jetstream","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","9103.562546290477","35.56079119644718","2.19694212","678.351361","1822.73198","1911.972224","2007.117576","0.08962373972785494","0.011812","4.864102060339549","20000","81920000","2562","0","1","0","0.1281",,,,,,,,"0",,,,,,"0","9.9","9.9","16","16","6","0.5","0.5","2","2","6",,,,,"0","8.2","8.2","16","16","6",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p16384-c1","nats-jetstream","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","4857.722306176199","75.9019110340031","4.117155889","1141.339084","1881.84574","1901.209295","1942.098114","0.20420820561027692","0.083799","1.8707587077552426","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2.3","2.3","5","5","8","0.5","0.5","2","2","8",,,,,"0","3.7","3.7","7","7","8",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p16384-c4","nats-jetstream","synthetic","synthetic","bulk","20000","16384","4","0","0","0","0","500","","","0","0","0","0","0","0","0","6089.270378295161","95.1448496608619","3.28446575","1134.202433","1493.7666","1610.406166","1657.88667","0.1604053114655736","0.060638","2.0951009268093257","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","5","5","9","9","7","0.6","0.6","3","3","7",,,,,"0","5.8","5.8","10","10","7",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p16384-c8","nats-jetstream","synthetic","synthetic","bulk","20000","16384","8","0","0","0","0","500","","","0","0","0","0","0","0","0","4597.228319736849","71.83169249588826","4.350447402","1830.88841","3280.53316","3377.00576","3494.469649","0.1980765207772964","0.044092","7.331415957138641","20000","327680000","1563","0","1","0","0.07815",,,,,,,,"0",,,,,,"0","7.8","7.8","10","10","8","0","0","3","3","8",,,,,"0","6.9","6.9","10","10","8",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-nats-p16384-c16","nats-jetstream","synthetic","synthetic","bulk","20000","16384","16","0","0","0","0","500","","","0","0","0","0","0","0","0","5263.813300442164","82.24708281940882","3.799526856","1796.65206","2661.341706","2827.716271","2928.905926","0.17196446104320734","0.050736","4.466240515456989","20000","327680000","1435","0","1","0","0.07175",,,,,,,,"0",,,,,,"0","10.4","10.4","16","16","7","0.6","0.6","3","3","7",,,,,"0","10.9","10.9","16","16","7",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","0","17580.100656518836","4.292016761845419","1.137649914","68.409255","131.673794","145.304883","147.114966","0.05358732041601437","0.006601","0.5122900479427628","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.6","0.6","3","3","5","0.7","0.7","2","2","5","27.6","27.6","135","135","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c1-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","1","0","0","0","0","500","","","0","0","0","0","0","0","0","16136.755895043962","3.939637669688467","1.239406491","156.859291","280.990298","316.667499","320.899539","0.0585260620030914","0.006485","0.6543669673330756","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","3","3","5","0","0","2","2","5","30.7","30.7","138","138","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","19654.796596460637","4.798534325307773","1.017563316","198.81501","243.330356","258.89494","268.609893","0.04293330186508569","0.003814","0.5494768436617552","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.8","0.8","6","6","5","0.5","0.5","2","2","5","13.6","13.6","189","189","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c4-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","4","0","0","0","0","500","","","0","0","0","0","0","0","0","23557.458498784137","5.751332641304721","0.848988018","-448.522906","270.526061","321.733863","334.208097","0.04245152347616575","0.003084","0.6219587031586737","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","6","6","5","0","0","2","2","5","24.2","24.2","128","128","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","18663.406378602478","4.556495697900996","1.071615738","218.270555","361.37523","420.016904","430.508111","0.0459698467923333","0.003608","0.6308092330278019","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1","1","8","8","5","0.5","0.5","3","3","5","30.8","30.8","135","135","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c8-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","8","0","0","0","0","500","","","0","0","0","0","0","0","0","20795.699961653976","5.077075185950678","0.961737284","239.46182","335.882384","357.309152","367.179473","0.041853457372855826","0.003629","0.525242141972642","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","8","8","5","0","0","2","2","5","23.9","23.9","130","130","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","17582.43857314425","4.292587542271545","1.137498642","221.957815","352.709754","391.025187","445.360747","0.045934378018892705","0.004771","0.5818753573799829","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.8","0.8","12","12","5","0.5","0.5","2","2","5","38.4","38.4","138","138","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p256-c16-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","256","16","0","0","0","0","500","","","0","0","0","0","0","0","0","16482.369124972327","4.024015899651447","1.213417795","210.847066","309.311109","361.262373","402.387919","0.047268541977089594","0.004891","0.5294943412917117","20000","5120000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","2","2","12","12","5","0","0","2","2","5","30.8","30.8","138","138","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","11335.792276390239","11.070109644912343","1.764323085","463.724519","672.341269","685.034171","691.587246","0.08455266658333803","0.006999","1.7730107407474434","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.9","0.9","3","3","6","0","0","2","2","6","35.1","35.1","136","136","6",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c1-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","1","0","0","0","0","500","","","0","0","0","0","0","0","0","13774.88134174298","13.452032560295878","1.451918133","233.373879","382.3615","405.894607","414.880481","0.06927757677882734","0.006378","1.661790248813641","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","3","3","5","0.5","0.5","2","2","5","9.9","9.9","136","136","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","14651.231031191288","14.307842803897742","1.365073007","451.73511","538.298711","556.676609","568.852672","0.06118067413370544","0.004561","0.983027110652746","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.8","0.8","6","6","5","0.7","0.7","2","2","5","41.7","41.7","132","132","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c4-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","4","0","0","0","0","500","","","0","0","0","0","0","0","0","15008.366117276846","14.65660753640317","1.3325900929999999","334.996046","519.989942","535.657987","559.406969","0.061345669333463214","0.004576","0.9931714362930197","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1","1","6","6","6","0.5","0.5","2","2","6","28.1","28.1","129","129","6",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","16619.731326619993","16.230206373652337","1.203388888","312.004826","439.603293","477.810542","494.997236","0.05140098244911263","0.004265","0.8337292481769515","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.1","1.1","8","8","5","0.7","0.7","2","2","5","7.8","7.8","134","134","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c8-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","8","0","0","0","0","500","","","0","0","0","0","0","0","0","14538.109142020907","14.197372209004792","1.375694721","273.776472","589.586683","690.76369","707.200561","0.06197496219810461","0.005121","0.7765729834898233","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","8","8","5","0","0","2","2","5","0.6","0.6","130","130","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","14332.883683061955","13.99695672174019","1.395392612","317.469214","730.979472","939.193192","1004.63451","0.05461698194909086","0.002971","0.7969071186857728","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.7","1.7","12","12","5","0.6","0.6","2","2","5","11","11","194","194","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p1024-c16-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","1024","16","0","0","0","0","500","","","0","0","0","0","0","0","0","12990.27697124215","12.685817354728663","1.5396130540000001","203.474692","508.422799","607.843726","634.928693","0.06216475263762105","0.005529","0.667839238284776","20000","20480000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","12","12","5","0","0","3","3","5","27.1","27.1","138","138","5",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p4096-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","6664.414683193711","26.032869856225435","3.001013735","370.466199","524.408245","537.908609","543.536513","0.14366363943198854","0.029096","1.4332322699258353","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.7","0.7","3","3","7","0","0","2","2","7","27.6","27.6","138","138","7",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p4096-c1-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","1","0","0","0","0","500","","","0","0","0","0","0","0","0","7335.33410659418","28.653648853883517","2.726528841","424.335382","643.406318","664.476755","669.479628","0.1319668355417721","0.022712","2.054476538079938","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.1","0.1","3","3","6","0","0","2","2","6","18.8","18.8","136","136","6",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p4096-c4-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","8044.288328136432","31.423001281782938","2.4862360949999998","636.742371","843.080208","894.689209","949.674434","0.1195065211760647","0.013372","1.3311396341027326","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.785714285714286","0.8","6","6","7","1.4","6.8","3","9","7","15.3142857142857","22.6","131.285714285714","132","7",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p4096-c4-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","4","0","0","0","0","500","","","0","0","0","0","0","0","0","9053.733981801113","35.3661483664106","2.209033316","524.58359","683.014445","710.617718","734.89888","0.10520277578878065","0.008293","1.4714952192989454","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.9","0.9","6","6","6","0.6","0.6","2","2","6","23.2","23.2","128","128","6",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p4096-c8-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","9348.459354336754","36.517419352877944","2.139389951","664.101086","847.973758","888.239719","920.168308","0.09930557152858002","0.006822","1.3278497436916719","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.1","1.1","8","8","6","0.5","0.5","2","2","6","12.1","12.1","137","137","6",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p4096-c8-rep2","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","8","0","0","0","0","500","","","0","0","0","0","0","0","0","9039.581010430316","35.31086332199342","2.212491926","669.653308","801.501843","831.289307","845.94802","0.10121042467123594","0.007379","1.6961792665822328","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.2","0.2","8","8","6","0.7","0.7","3","3","6","21.2","21.2","130","130","6",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p4096-c16-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","4096","16","0","0","0","0","500","","","0","0","0","0","0","0","0","9049.07004919602","35.34792987967195","2.210171862","604.032043","906.718561","990.341806","1031.985419","0.0968761790589436","0.005735","1.399145904453759","20000","81920000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","1.71666666666667","2","12","12","6","0.7","0.7","2","2","6","23.1","25.2","182","191","6",,,,,"0",,,,,"0","True","",""
"single3-final-20260504-synthetic-clean-rmqs-p16384-c1-rep1","rabbitmq-streams","synthetic","synthetic","bulk","20000","16384","1","0","0","0","0","500","","","0","0","0","0","0","0","0","2866.9228344213216","44.79566928783315","6.976120794","1081.385647","1614.595658","1639.214302","1654.404767","0.34430745867294565","0.256489","2.664234359467947","20000","327680000","0","0","1","0","0",,,,,,,,"0",,,,,,"0","0.7","0.7","3","3","10","0.45","0.5","2","2","10","46.16","50","142.1","188","10",,,,,"0",,,,,"0","True","",""
